shop                                           ,datetime            ,price_reg ,price_promo ,article ,name                                                                                                          ,category_path
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:42 ,      399 ,        399 ,в146106 ,"Вино Инкерман, Каберне,  0.7 л"                                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:42 ,      749 ,        749 ,в160386 ,"Вино Мысхако, Марселан "                                                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:46 ,      979 ,        979 ,в160395 ,"Вино Myskhako, ""Quintessence"" Zinfandel "                                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:50 ,      419 ,        419 ,в133334 ,"Вино ""Fleurs du Sud"" Blanc de Tamagne "                                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:51 ,      819 ,        819 ,в62383  ,"Вино Инкерман, Рислинг ""Вайнмейкер'с Селекшн"" "                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:51 ,     2140 ,       2140 ,в61738  ,"Вино Lenz Moser, Gruner Veltliner,  1 л"                                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:56 ,     1060 ,       1060 ,в156469 ,"Вино Lenz Moser, Gruner Veltliner "                                                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:59 ,     1810 ,       1810 ,в207789 ,"Вино Guangzhou Conghua Shunchangyuan, Plum Wine, with plums "                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:59 ,      759 ,        759 ,в165356 ,"Вино ""Orran"" Areni & Malbec Dry "                                                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:01 ,      339 ,        339 ,в228057 ,"Вино ""Orran"" Areni & Malbec Dry,  187 мл"                                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:02 ,     1180 ,       1180 ,в30954  ,"Вино ""Freschello"" Semi Sweet White "                                                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:03 ,      759 ,        759 ,в139402 ,"Вино Гай-Кодзор, Мерло "                                                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:06 ,     1919 ,       1919 ,в162055 ,"Вино ""Feral Roots"" Zinfandel "                                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:42 ,     1509 ,       1190 ,в91226  ,"Вино ""Astrale"" Bianco "                                                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:50 ,     2590 ,       2590 ,в91227  ,"Вино ""Astrale"" Bianco,  1.5 л"                                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:51 ,      909 ,        909 ,в124797 ,"Вино ""Astrale"" Bianco,  375 мл"                                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:56 ,      440 ,        440 ,в138862 ,"Вино ""Astrale"" Bianco,  187 мл"                                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:01 ,     3420 ,       3420 ,в146736 ,"Вино ""Astrale"" Bianco, bag-in-box,  2 л"                                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:03 ,     1029 ,       1029 ,в233422 ,"Вино ""Astrale"" Bianco,  0.5 л"                                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:06 ,     1819 ,       1819 ,в233423 ,"Вино ""Astrale"" Bianco,  1 л"                                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:07 ,     1470 ,       1470 ,в26429  ,"Вино Peter Mertes, ""Maybach"" Riesling, Qualitatswein trocken "                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:09 ,      629 ,        629 ,в217931 ,"Вино Peter Mertes, ""Maybach"" Riesling, trocken,  250 мл"                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:10 ,      940 ,        940 ,в144908 ,"Вино Zolotaya Balka, ""ZB Wine"" Chardonnay "                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:10 ,      589 ,        589 ,в184776 ,"Вино ""Дерево Жизни"" Ежевика Полусладкое "                                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:07 ,     1990 ,       1990 ,в206495 ,"Вино Chateau Hyot, Castillon Cotes de Bordeaux AOP, 2018 "                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:09 ,     2299 ,       1949 ,в247779 ,"Вино Chateau Hyot, Castillon Cotes de Bordeaux AOP, 2019 "                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:11 ,     1780 ,       1780 ,в134381 ,"Вино Chateau Hyot, Castillon Cotes de Bordeaux AOP, 2016 "                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:14 ,     2190 ,       2190 ,в61695  ,"Портвейн ""Valdouro"" Ruby Porto "                                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:14 ,      789 ,        789 ,в94745  ,"Винный напиток ""Armenia"" Blackberry Semi-Sweet "                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:16 ,     2199 ,       2199 ,в61694  ,"Портвейн ""Valdouro"" Tawny Porto "                                                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:16 ,     1319 ,       1319 ,в61840  ,"Вино Mildiani, Saperavi "                                                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:20 ,      479 ,        479 ,в62319  ,"Вино Mildiani, Saperavi,  375 мл"                                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:23 ,     8290 ,       8290 ,в62320  ,"Вино Mildiani, Saperavi,  3 л"                                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:25 ,    10990 ,      10990 ,в62321  ,"Вино Mildiani, Saperavi,  5 л"                                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:28 ,     1849 ,       1849 ,в93975  ,"Вино Mildiani, Saperavi,  1.5 л"                                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:50 ,     1660 ,       1299 ,в148100 ,"Вино ""Gaumen Spiel"" Riesling "                                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:50 ,     1309 ,       1309 ,в86689  ,"Вино ""Kafer"" Pinot Grigio "                                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:55 ,      619 ,        619 ,в214727 ,"Вино ""Kafer"" Pinot Grigio,  250 мл"                                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:50 ,     1470 ,       1470 ,в80594  ,"Вино ""Tussock Jumper"" Malbec "                                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:56 ,      370 ,        370 ,в148030 ,"Вино ""Tussock Jumper"" Malbec,  187 мл"                                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:58 ,      679 ,        679 ,в227908 ,"Вино ""Трезвая Голова"" Цимлянский-Голубок, 2022 "                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:01 ,      649 ,        649 ,в214411 ,"Вино ""Трезвая Голова"" Цимлянский-Голубок, 2021 "                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:01 ,      709 ,        709 ,в218892 ,"Вино Валерий Захарьин, ""Авторское Вино"" Пино Нуар "                                                        ,
